activity_period,operating_airline,operating_airline_iata,published_airline,published_airline_iata,geo_summary,geo_region,activity_type,cargo_type,cargo_aircraft_type,cargo_weight_lbs,cargo_metric_tons,year,month
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,2149683,975.0962088,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,489130,221.869368,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,572399,259.6401864,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,8391,3.8061576,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,2732,1.2392352,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,461,0.2091096,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,2023,0.9176328,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,12539,5.6876904,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,13957,6.3308952000000005,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,802464,363.9976704,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,116600,52.88976,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,1316784,597.2932224,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,268806,121.93040159999998,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,481,0.21818160000000006,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,3353,1.5209208,2011,August
201108,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,59947,27.1919592,2011,August
201108,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,300780,136.433808,2011,August
201108,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,485747,220.3348392,2011,August
201109,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,2447227,1110.062167,2011,September
201109,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,2259698,1024.999013,2011,September
201109,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Cargo,Passenger,73689,33.4253304,2011,September
201109,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Cargo,Passenger,74361,33.730149600000004,2011,September
201109,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,15648,7.0979328,2011,September
201109,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,4934,2.2380624,2011,September
201109,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,70382,31.9252752,2011,September
201109,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,7381,3.3480216,2011,September
201109,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,8876,4.0261536,2011,September
201109,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Deplaned,Express,Freighter,87173,39.54167279999999,2011,September
201109,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Enplaned,Express,Freighter,108029,49.0019544,2011,September
201109,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Combi,856196,388.37050560000006,2011,September
201109,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,5465,2.478924,2011,September
201109,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Combi,488335,221.508756,2011,September
201109,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,10637,4.8249432,2011,September
201109,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Combi,8879,4.0275144,2011,September
201109,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Passenger,659,0.29892240000000003,2011,September
201109,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,643670,291.9687120000001,2011,September
201109,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,631422,286.4130192,2011,September
201109,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,74463,33.77641679999999,2011,September
201109,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,48,0.0217728,2011,September
201109,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,233114,105.7405104,2011,September
201109,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,27379,12.4191144,2011,September
201109,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,588423,266.90867280000003,2011,September
201109,"Air Transport International, LLC.",,"Air Transport International, LLC.",,Domestic,US,Deplaned,Cargo,Freighter,718719,326.0109384,2011,September
201109,"Air Transport International, LLC.",,"Air Transport International, LLC.",,Domestic,US,Enplaned,Cargo,Freighter,732929,332.4565944,2011,September
201109,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,186131,84.42902159999998,2011,September
201109,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,1825,0.8278200000000001,2011,September
201109,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,117592,53.3397312,2011,September
201109,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,2142,0.9716112,2011,September
201109,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,30320,13.753151999999998,2011,September
201109,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,1978,0.8972208,2011,September
201109,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,1029347,466.9117992,2011,September
201109,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,148348,67.29065279999999,2011,September
201109,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,711100,322.55496,2011,September
201109,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,41712,18.9205632,2011,September
201109,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,1022528,463.8187008,2011,September
201109,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,27330,12.396888,2011,September
201109,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,913086,414.1758096,2011,September
201109,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,197763,89.7052968,2011,September
201109,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,121387,55.0611432,2011,September
201109,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,85892,38.9606112,2011,September
201109,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,1420568,644.3696448,2011,September
201109,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,197455,89.565588,2011,September
201109,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,41034,18.6130224,2011,September
201109,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,93343,42.3403848,2011,September
201109,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,1379860,625.904496,2011,September
201109,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,41211,18.693309600000006,2011,September
201109,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Freighter,39244,17.801078399999994,2011,September
201109,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Passenger,772,0.3501792,2011,September
201109,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,526299,238.7292264,2011,September
201109,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,13728,6.2270208,2011,September
201109,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,904405,410.238108,2011,September
201109,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,77466,35.1385776,2011,September
201109,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,226500,102.7404,2011,September
201109,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,422837,191.7988632,2011,September
201109,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,146307,66.36485520000001,2011,September
201109,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,353405,160.304508,2011,September
201109,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,246080,111.62188799999998,2011,September
201109,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,13693,6.2111448,2011,September
201109,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,1760928,798.7569407999998,2011,September
201109,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,292978,132.8948208,2011,September
201109,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,77772,35.2773792,2011,September
201109,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,156763,71.1076968,2011,September
201109,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1373228,622.8962207999998,2011,September
201109,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,461286,209.2393296,2011,September
201109,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,29202,13.2460272,2011,September
201109,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,709744,321.9398784,2011,September
201109,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,217721,98.7582456,2011,September
201109,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,746860,338.775696,2011,September
201109,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,544465,246.96932400000003,2011,September
201109,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Cargo,Passenger,336808,152.77610880000003,2011,September
201109,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Mail,Passenger,33854,15.3561744,2011,September
201109,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Cargo,Passenger,284411,129.00882959999998,2011,September
201109,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Mail,Passenger,12674,5.7489264,2011,September
201109,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,152065,68.97668399999999,2011,September
201109,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,1152300,522.68328,2011,September
201109,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,22509,10.2100824,2011,September
201109,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,371001,168.28605359999997,2011,September
201109,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,792096,359.2947456,2011,September
201109,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,3068,1.3916448,2011,September
201109,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Cargo,Passenger,48675,22.07898,2011,September
201109,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Mail,Passenger,2363,1.0718568000000002,2011,September
201109,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Cargo,Passenger,439849,199.5155064,2011,September
201109,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Mail,Passenger,9326,4.2302735999999985,2011,September
201109,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,4035242,1830.385771,2011,September
201109,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,921704,418.0849344,2011,September
201109,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,45097,20.4559992,2011,September
201109,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,490,0.222264,2011,September
201109,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,63793,28.9365048,2011,September
201109,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,1452,0.6586272,2011,September
201109,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,121824,55.2593664,2011,September
201109,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,339078,153.8057808,2011,September
201109,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,13639,6.1866504,2011,September
201109,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,4384,1.9885824,2011,September
201109,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,446715,202.629924,2011,September
201109,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,118246,53.6363856,2011,September
201109,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,327144,148.3925184,2011,September
201109,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,209830,95.178888,2011,September
201109,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Cargo,Passenger,6210,2.816856,2011,September
201109,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Mail,Passenger,7590,3.442824,2011,September
201109,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Cargo,Passenger,15537,7.047583199999999,2011,September
201109,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,172404,78.20245440000002,2011,September
201109,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,18550,8.41428,2011,September
201109,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,186673,84.6748728,2011,September
201109,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,23025,10.44414,2011,September
201109,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,26718,12.1192848,2011,September
201109,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,1366400,619.79904,2011,September
201109,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,344902,156.44754719999997,2011,September
201109,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,105938,48.0534768,2011,September
201109,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,15099,6.8489064,2011,September
201109,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1688759,766.0210824,2011,September
201109,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,35593,16.1449848,2011,September
201109,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Passenger,13475,6.11226,2011,September
201109,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Cargo,Passenger,298417,135.3619512,2011,September
201109,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Cargo,Passenger,201460,91.382256,2011,September
201109,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,796367,361.2320712,2011,September
201109,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,629285,285.443676,2011,September
201109,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Mail,Passenger,34792,15.7816512,2011,September
201109,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,3,0.0013608,2011,September
201109,Mesaba Airlines,XJ,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,2,0.0009072,2011,September
201109,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,767844,348.2940384,2011,September
201109,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,1920031,870.9260616,2011,September
201109,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,19418,8.8080048,2011,September
201109,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,344474,156.2534064,2011,September
201109,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,47379,21.4911144,2011,September
201109,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,574,0.2603664,2011,September
201109,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,612333,277.7542488,2011,September
201109,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,8954,4.061534399999998,2011,September
201109,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,24088,10.9263168,2011,September
201109,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,601015,272.620404,2011,September
201109,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,7164,3.2495904,2011,September
201109,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,35879,16.2747144,2011,September
201109,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,6,0.0027216,2011,September
201109,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,3821,1.7332056,2011,September
201109,Southern Air,9S,Southern Air,9S,International,Asia,Deplaned,Cargo,Freighter,33389,15.145250400000002,2011,September
201109,Southern Air,9S,Southern Air,9S,International,Asia,Deplaned,Express,Freighter,2052,0.9307872,2011,September
201109,Southern Air,9S,Southern Air,9S,International,Asia,Deplaned,Mail,Freighter,583,0.2644488,2011,September
201109,Southern Air,9S,Southern Air,9S,International,Asia,Enplaned,Cargo,Freighter,68068,30.875644800000003,2011,September
201109,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,232778,105.5881008,2011,September
201109,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,294440,133.557984,2011,September
201109,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,210724,95.5844064,2011,September
201109,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Mail,Passenger,2033,0.9221688,2011,September
201109,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Cargo,Passenger,169945,77.087052,2011,September
201109,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,89046,40.3912656,2011,September
201109,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,213,0.0966168,2011,September
201109,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,3692,1.6746912,2011,September
201109,US Airways,US,US Airways,US,Domestic,US,Deplaned,Cargo,Passenger,62859,28.5128424,2011,September
201109,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,211159,95.7817224,2011,September
201109,US Airways,US,US Airways,US,Domestic,US,Enplaned,Cargo,Passenger,144962,65.7547632,2011,September
201109,US Airways,US,US Airways,US,Domestic,US,Enplaned,Mail,Passenger,131939,59.8475304,2011,September
201109,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,143007,64.8679752,2011,September
201109,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,107948,48.9652128,2011,September
201109,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,227994,103.4180784,2011,September
201109,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,183771,83.3585256,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,40847,18.5281992,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,1650983,748.8858888,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,814488,369.4517568,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,61879,28.0683144,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,2552684,1157.897462,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,908744,412.2062784,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,3529261,1600.87279,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Mail,Passenger,191836,87.01680959999999,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,2304060,1045.121616,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,391288,177.4882368,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,566284,256.8664224,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,9161,4.1554296000000015,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,1718,0.7792848000000001,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,1979,0.8976744000000001,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,36534,16.571822400000002,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,8862,4.0198032,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,910599,413.0477064,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,131798,59.7835728,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,1143443,518.6657448,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,266100,120.70296,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,479,0.2172744,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Mail,Passenger,25,0.01134,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,2652,1.2029472,2011,September
201109,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,69545,31.545612,2011,September
201109,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,345750,156.8322,2011,September
201109,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,477303,216.50464080000003,2011,September
201109,World Airways,WO,World Airways,WO,Domestic,US,Deplaned,Cargo,Freighter,2129392,965.8922112,2011,September
201109,World Airways,WO,World Airways,WO,Domestic,US,Enplaned,Cargo,Freighter,1899848,861.7710527999999,2011,September
201110,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,2382040,1080.493344,2011,October
201110,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,2015264,914.1237504,2011,October
201110,"ASTAR USA, LLC",,DHL Express (USA),,Domestic,US,Deplaned,Cargo,Freighter,106771,48.4313256,2011,October
201110,"ASTAR USA, LLC",,DHL Express (USA),,Domestic,US,Enplaned,Cargo,Freighter,67278,30.517300800000005,2011,October
201110,Air Berlin,AB,Air Berlin,AB,International,Europe,Deplaned,Cargo,Passenger,39264,17.810150399999994,2011,October
201110,Air Berlin,AB,Air Berlin,AB,International,Europe,Enplaned,Cargo,Passenger,18669,8.4682584,2011,October
201110,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,12645,5.735772,2011,October
201110,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,3210,1.456056,2011,October
201110,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,68918,31.2612048,2011,October
201110,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,6839,3.1021704,2011,October
201110,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,12163,5.5171367999999985,2011,October
201110,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Deplaned,Express,Freighter,76430,34.668648,2011,October
201110,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Enplaned,Express,Freighter,103903,47.1304008,2011,October
